"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"234","일반음식점","07_24_04_P","4950000","4950000-101-2023-00163","2023-12-01","","03","폐업","02","폐업","2023-12-02","","","","","3.30","","전라남도 무안군 일로읍 오룡리 20","전라남도 무안군 일로읍 오남로 55, 오룡공원","58580","문리버","2023-12-03 04:15:09","U","2023-12-05 02:40:00","기타","152751.120957163","145446.896900235","기타","0","0","","","","0","0","0","0","0","","0","0","N","3.3","","","",
"235","일반음식점","07_24_04_P","4950000","4950000-101-2023-00162","2023-12-01","","03","폐업","02","폐업","2023-12-02","","","","","3.30","","전라남도 무안군 일로읍 오룡리 20","전라남도 무안군 일로읍 오남로 55, 오룡공원","58580","나설cafe","2023-12-03 04:15:09","U","2023-12-05 02:40:00","기타","152751.120957163","145446.896900235","기타","0","0","","","","0","0","0","0","0","","0","0","N","3.3","","","",
"236","일반음식점","07_24_04_P","3660000","3660000-101-2023-00670","2023-11-30","","03","폐업","02","폐업","2024-11-05","","","","","18.38","302-808","대전광역시 서구 갈마동 727","대전광역시 서구 월평동로 26, 1층 일부호 (갈마동)","35227","용두커피","2024-11-05 11:25:05","U","2024-11-07 02:40:00","기타","233012.306491856","317438.762561462","기타","0","0","","","","0","0","0","0","0","","0","0","N","18.38","","","",
"237","일반음식점","07_24_04_P","3660000","3660000-101-2023-00666","2023-11-30","","03","폐업","02","폐업","2023-12-14","","","","","","302-829","대전광역시 서구 둔산동 1036 갤러리아타임월드백화점","대전광역시 서구 대덕대로 211, 갤러리아타임월드백화점 지하2층 일부호 (둔산동)","35229","츄르호떡","2023-12-15 04:16:04","U","2023-12-17 02:40:00","기타","233907.117794888","316901.261407603","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"238","일반음식점","07_24_04_P","5200000","5200000-101-2023-00035","2023-11-30","","03","폐업","02","폐업","2024-05-02","","","","054 954 4237","36.80","717-871","경상북도 고령군 다산면 상곡리 151-14","경상북도 고령군 다산면 상곡3길 17","40108","부엉이분식당","2024-05-02 10:27:11","U","2024-05-04 02:40:00","분식","330635.669715991","259497.967740729","분식","0","0","","","","0","0","0","0","0","","0","0","N","36.8","","","",
"239","일반음식점","07_24_04_P","3180000","3180000-101-2023-00912","2023-11-30","","03","폐업","02","폐업","2023-12-07","","","","","6.60","150-875","서울특별시 영등포구 여의도동 22 파크원","서울특별시 영등포구 여의대로 108, 더현대서울 본관 지하1층 (여의도동)","07335","도나스데이","2023-12-08 04:15:10","U","2023-12-10 02:40:00","기타","193592.000380036","447092.629432527","기타","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","","",
"240","일반음식점","07_24_04_P","3020000","3020000-101-2023-00488","2023-11-27","","03","폐업","02","폐업","2023-12-14","","","","","","140-780","서울특별시 용산구 한강로3가 40-999 용산역","서울특별시 용산구 한강대로23길 55, 용산역 아이파크몰 테이스티파크 4층 (한강로3가)","04377","차요(Cha Yoi)","2023-12-15 04:15:08","U","2023-12-17 02:40:00","기타","196762.077394917","447480.039577359","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"241","일반음식점","07_24_04_P","3140000","3140000-101-2023-00332","2023-11-20","","03","폐업","02","폐업","2024-06-14","","","","","26.00","158-829","서울특별시 양천구 신월동 147-4 1층","서울특별시 양천구 남부순환로 356, 1층 (신월동)","07910","갱미꼬","2024-06-14 09:21:54","U","2024-06-16 02:40:00","한식","184758.160681476","448125.693400012","한식","0","0","","","","0","0","0","0","0","","0","0","N","26","","","",
"242","일반음식점","07_24_04_P","4090000","4090000-101-2023-00671","2023-11-20","","03","폐업","02","폐업","2024-03-19","","","","","33.44","415-080","경기도 김포시 구래동 6881-11 105-1호","경기도 김포시 김포한강9로75번길 72, 105-1호 (구래동)","10071","오오닭꼬치","2024-03-19 17:44:39","U","2024-03-21 02:40:00","식육(숯불구이)","166536.392911011","460173.08858781","식육(숯불구이)","0","0","","","","0","0","0","0","0","","0","0","N","33.44","","","",
"243","일반음식점","07_24_04_P","3220000","3220000-101-2023-01529","2023-11-15","","03","폐업","02","폐업","2023-11-25","","","","","","135-731","서울특별시 강남구 삼성동 159 코엑스","서울특별시 강남구 영동대로 513, 코엑스 전시홀 D홀호 (삼성동)","06164","더홋(한시적)","2023-11-26 04:15:11","U","2023-11-28 02:40:00","기타","205130.591678902","445590.096837802","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"244","일반음식점","07_24_04_P","3170000","3170000-101-2023-00261","2023-09-22","","03","폐업","02","폐업","2024-10-02","","","","","100.80","153-803","서울특별시 금천구 가산동 685 디지털엠파이어빌딩","서울특별시 금천구 범안로 1130, 디지털엠파이어빌딩 지상1층 105-1호,105-2호,105-3호 (가산동)","08595","조선부뚜막 독산점","2024-10-02 13:44:25","U","2024-10-04 02:40:00","한식","189978.050925581","440363.954453659","한식","0","0","","","","0","0","0","0","0","","0","0","N","100.8","","","",
"245","일반음식점","07_24_04_P","3520000","3520000-101-2023-00546","2023-09-22","","03","폐업","02","폐업","2024-11-04","","","","","34.10","406-081","인천광역시 연수구 송도동 3-29 서운프라자","인천광역시 연수구 해돋이로 114, 서운프라자 1층 일부(104)호 (송도동)","21995","반반","2024-11-04 09:30:02","U","2024-11-06 02:40:00","기타","168929.289189606","432281.368598836","기타","0","0","","","","0","0","0","0","0","","0","0","N","34.1","","","",
"246","일반음식점","07_24_04_P","3230000","3230000-101-2023-00741","2023-09-22","","03","폐업","02","폐업","2023-09-23","","","","","25.00","138-829","서울특별시 송파구 방이동 88 올림픽공원","서울특별시 송파구 올림픽로 424, 올림픽공원 88잔디마당 내 (방이동)","05540","더이탈리안클럽","2023-10-01 22:19:34","U","2023-10-03 02:40:00","기타","210199.45921923","446539.279382444","기타","0","0","","","","0","0","0","0","0","","0","0","N","25","","","",
"247","일반음식점","07_24_04_P","3230000","3230000-101-2023-00738","2023-09-22","","03","폐업","02","폐업","2024-06-28","","","","","26.33","138-861","서울특별시 송파구 잠실동 183-9","서울특별시 송파구 백제고분로7길 51, 1층 (잠실동)","05558","할매손 충무김밥","2024-06-28 14:32:00","U","2024-06-30 02:40:00","기타","207417.944862342","445410.851148168","기타","0","0","","","","0","0","0","0","0","","0","0","N","26.33","","","",
"248","일반음식점","07_24_04_P","5310000","5310000-101-2023-00336","2023-09-22","","03","폐업","02","폐업","2023-10-22","","","","","64.00","660-260","경상남도 진주시 망경동 0 남강둔치 진주음식큰잔치 행사장 망경1호점","","","한국생활개선진주시연합회","2023-10-23 04:15:10","U","2023-10-25 02:40:00","한식","","","한식","0","0","","","","0","0","0","0","0","","0","0","N","64","","","",
"249","일반음식점","07_24_04_P","3820000","3820000-101-2023-00533","2023-11-27","","03","폐업","02","폐업","2024-03-20","","","","","44.08","480-841","경기도 의정부시 의정부동 136-28","경기도 의정부시 평화로494번길 12, 지상1층 (의정부동)","11697","주제","2024-03-20 13:34:32","U","2024-03-22 02:40:00","한식","204217.485003638","470392.39298187","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","44.08","","","",
"250","일반음식점","07_24_04_P","3160000","3160000-101-2023-00403","2023-12-04","","03","폐업","02","폐업","2024-04-08","","","","","91.68","152-848","서울특별시 구로구 구로동 222-31 지플러스타워","서울특별시 구로구 디지털로26길 123, 지플러스타워 지하1층 B115호 (구로동)","08390","주식회사 좋은기업을만드는사람들","2024-04-08 16:42:37","U","2024-04-10 02:40:00","한식","190887.117653337","442324.745872584","한식","0","0","","","","0","0","0","0","0","","0","0","N","91.68","","","",
"251","일반음식점","07_24_04_P","3160000","3160000-101-2023-00401","2023-12-04","","03","폐업","02","폐업","2024-01-07","","","","","0.00","152-706","서울특별시 구로구 신도림동 692 디큐브시티","서울특별시 구로구 경인로 662, 지하2층 (신도림동, 디큐브시티)","08209","타코야끼 팩토리","2024-01-08 04:15:08","U","2024-01-10 02:40:00","기타","190107.045415333","445157.626366229","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"252","일반음식점","07_24_04_P","3330000","3330000-101-2023-00537","2023-12-01","","03","폐업","02","폐업","2024-07-08","","","","","18.70","612-836","부산광역시 해운대구 좌동 1460-4 해운대화인크리닉센타 B01-5호","부산광역시 해운대구 양운로 82, 해운대화인크리닉센타 B01-5호 (좌동)","48106","마라촨촨","2024-07-08 14:39:22","U","2024-07-10 02:40:00","기타","398133.960402049","187864.096706101","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","18.7","","","",
"253","일반음식점","07_24_04_P","3330000","3330000-101-2023-00536","2023-12-01","","03","폐업","02","폐업","2024-05-27","","","","","32.00","612-050","부산광역시 해운대구 재송동 1212 큐비이센텀 104호","부산광역시 해운대구 센텀중앙로 90, 큐비이센텀 104호 (재송동)","48059","운커피 센텀점","2024-05-27 09:55:29","U","2024-05-29 02:40:00","기타","393605.930358633","188324.973749177","기타","0","0","","","","0","0","0","0","0","","0","0","N","32","","","",
"254","일반음식점","07_24_04_P","3230000","3230000-101-2023-00951","2023-11-30","","03","폐업","02","폐업","2023-12-31","","","","","","138-934","서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰","서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 지하1층 (신천동)","05551","감자아일랜드","2024-01-01 04:15:09","U","2024-01-03 02:40:00","기타","209074.900840074","445657.80932984","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"255","일반음식점","07_24_04_P","4470000","4470000-101-2023-00217","2023-11-24","","03","폐업","02","폐업","2023-11-27","","","","","9.90","369-821","충청북도 음성군 대소면 대풍리 645-2","충청북도 음성군 대소면 대청로 13-4","27658","밥스토랑","2023-11-27 17:17:03","U","2023-11-29 02:40:00","한식","239890.096488987","387695.784021435","한식","0","0","","","","0","0","0","0","0","","0","0","N","9.9","","","",
"256","일반음식점","07_24_04_P","3080000","3080000-101-2023-00309","2023-11-20","","03","폐업","02","폐업","2024-04-01","","","","","16.50","142-870","서울특별시 강북구 수유동 443-19 1층","서울특별시 강북구 인수봉로56길 18-3, 1층 (수유동)","01092","주현네 전가게","2024-04-01 13:23:35","U","2024-04-03 02:40:00","기타","201173.983009339","459334.109010714","기타","0","0","","","","0","0","0","0","0","","0","0","N","16.5","","","",
"257","일반음식점","07_24_04_P","5220000","5220000-101-2023-00162","2023-11-20","","03","폐업","02","폐업","2024-11-29","","","","","112.54","718-841","경상북도 칠곡군 북삼읍 인평리 1061-2","경상북도 칠곡군 북삼읍 인강9길 41-1","39810","BeCafe","2024-11-29 15:25:01","U","2024-12-01 02:40:00","기타","320828.41245394","286499.634159765","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","112.54","","","",
"258","일반음식점","07_24_04_P","3330000","3330000-101-2023-00445","2023-09-22","","03","폐업","02","폐업","2023-10-18","","","","","","612-821","부산광역시 해운대구 우동 648-12 파레스모텔","부산광역시 해운대구 해운대해변로221번길 14, 파레스모텔 지하1층 일부호 (우동)","48093","해운대 포차 카페","2023-10-18 17:39:30","U","2023-10-20 02:40:00","기타","396410.610391099","186630.031961124","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"259","일반음식점","07_24_04_P","3410000","3410000-101-2023-00278","2023-09-22","","03","폐업","02","폐업","2023-10-19","","","","","","700-082","대구광역시 중구 계산동2가 0200 현대백화점 지하1층","대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)","41936","아라치","2023-10-20 04:15:09","U","2023-10-22 02:40:00","기타","343588.735554802","264119.010750105","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"260","일반음식점","07_24_04_P","3410000","3410000-101-2023-00261","2023-09-15","","03","폐업","02","폐업","2023-09-21","","","","","","700-082","대구광역시 중구 계산동2가 0200 현대백화점 지하1층","대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)","41936","금덕푸드","2023-09-22 04:15:09","I","2023-09-24 00:17:57","기타","343588.735554802","264119.010750105","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"261","일반음식점","07_24_04_P","3700000","3700000-101-2023-00420","2023-09-22","","03","폐업","02","폐업","2023-10-18","","","","","","680-805","울산광역시 남구 달동 1330-3 달동 힐스테이트","울산광역시 남구 왕생로86번길 43, 202동 104호 (달동, 달동 힐스테이트)","44704","미분당","2023-10-18 15:03:23","U","2023-10-20 02:40:00","기타","411672.559582539","229459.792662191","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"262","일반음식점","07_24_04_P","3700000","3700000-101-2023-00419","2023-09-22","","03","폐업","02","폐업","2023-10-19","","","","","","680-803","울산광역시 남구 달동 1381-11","울산광역시 남구 도산로107번길 17-1, 1층 (달동)","44728","비비큐울산달동주공점","2023-10-19 17:31:18","U","2023-10-21 02:40:00","호프/통닭","411124.489711849","228257.596166491","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"263","일반음식점","07_24_04_P","3700000","3700000-101-2023-00416","2023-09-22","","03","폐업","02","폐업","2023-09-24","","","","","0.00","680-811","울산광역시 남구 무거동 1225","울산광역시 남구 눌재로 24, 철새홍보관 주차장 (무거동)","44626","카페꿈302","2023-09-25 04:15:10","U","2023-09-27 02:40:00","기타","406632.042610581","230145.106956434","기타","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
